# DDSP Room Correction - export
# filter,freq_hz,gain_db,q
# 1,20,-0.16,4.000
# 2,27,-2.55,4.000
# 3,36,-4.45,4.000
# 4,49,-0.61,4.000
# 5,66,3.07,4.000
# 6,90,0.49,4.000
# 7,121,0.52,4.000
# 8,164,-1.53,4.000
# 9,221,1.44,4.000
# 10,298,-3.96,4.000
# 11,403,5.11,4.000
# 12,544,-2.58,4.000
# 13,735,1.31,4.000
# 14,992,-0.03,4.000
# 15,1340,-1.91,4.000
# 16,1809,-0.82,4.000
# 17,2443,0.14,4.000
# 18,3299,-1.24,4.000
# 19,4455,-0.76,4.000
# 20,6016,-0.68,4.000
# 21,8123,-0.23,4.000
# 22,10969,-0.85,4.000
# 23,14811,0.00,4.000
# 24,20000,-0.40,4.000
freq_hz,before_db,after_db
448.0,7.38781908990437,9.345796414308868
450.0,21.37534168678711,23.214989461817154
452.0,25.48109633625119,27.20478146487806
454.0,23.29688310255172,24.906963809259633
456.0,23.383510986414876,24.882305825414615
458.0,26.207355027419265,27.597118063658097
460.0,22.901027843545087,24.183929208023113
462.0,19.590265755642708,20.768376863924043
464.0,28.93861242442394,30.01389523606742
466.0,31.13267163186327,32.10697141511282
468.0,30.976978658302098,31.85201980605762
470.0,29.459909401073823,30.23729391966289
472.0,28.227131218441784,28.908339579096808
474.0,26.16702031290959,26.753414416995852
476.0,13.538816913360066,14.031644976284328
478.0,29.736802173796562,30.137205378911826
480.0,32.80590737617565,33.11492818966041
482.0,33.63901292059519,33.85760499065672
484.0,35.46977707529316,35.59881666457912
486.0,37.28835702584249,37.32865594447175
488.0,36.82388441349599,36.77620443124837
490.0,33.114346225607946,32.97941494544536
492.0,27.548694691258824,27.327222862018218
494.0,28.842502361465918,28.535202594598232
496.0,31.301227501719016,30.908834335269404
498.0,31.7850481856865,31.308339407437643
500.0,31.67238251764296,31.11220161861893
502.0,31.522092653257076,30.879372232527793
504.0,29.147811634043794,28.42359751644425
506.0,23.9979826472868,23.193458408390804
508.0,13.55881072282582,12.675322242123718
510.0,18.488125023766614,17.527204610249957
512.0,20.04147541591554,19.00486497362991
514.0,19.017776587873556,17.907449217610573
516.0,19.495201873217674,18.313381245626168
518.0,16.471909338282423,15.221086130038248
520.0,23.003052081052232,21.68599674614293
522.0,31.27545302383114,29.895224183244597
524.0,33.49614648036309,32.056094261489186
526.0,32.45485764758574,30.958621393886865
528.0,27.60721655283854,26.058716456712776
530.0,22.46560215620335,20.86902454215695
532.0,17.097502541837855,15.457278738024183
534.0,24.40855776007952,22.7293367348847
536.0,30.688366426865095,28.974981620564147
538.0,33.387947518735,31.645378552712057
540.0,34.682333301110255,32.91566348096858
542.0,34.991930817537046,33.20630154438756
544.0,33.319238003575784,31.51980135424932
546.0,31.44050822007078,29.632379040183963
548.0,32.226895186036685,30.41510405288576
550.0,32.59463826327304,30.784086617938456
552.0,32.63329044048361,30.82870906531886
554.0,32.21154866407944,30.417460503650368
556.0,31.956460760585106,30.177148865752788
558.0,31.363352315030184,29.602833448044574
560.0,31.507003992582412,29.76900818313151
562.0,32.01872902348484,30.30668512768815
564.0,31.27036316095831,29.58739026048007
566.0,31.09385622115535,29.442760518073033
568.0,29.501428511195208,27.884705231458252
570.0,26.742665924762576,25.162505641750204
572.0,29.922830350815328,28.381129079095757
574.0,33.09973992513391,31.59811230978866
576.0,33.39341459470502,31.933209528038105
578.0,33.61950181603414,32.20181984503028
580.0,35.9254065893828,34.55111852730307
582.0,36.955745810483535,35.62551202852316
584.0,36.79359197517655,35.50788191950744
586.0,35.04151604391466,33.80062759522547
588.0,32.5228127142439,31.326891077275622
590.0,32.36093714807338,31.20999302518674
592.0,32.353148554027925,31.2470754173719
594.0,30.621505491819555,29.56009582254511
596.0,32.91142593554537,31.894386344836708
598.0,36.21096614199963,35.237931327751234
600.0,36.969271957073055,36.03981748206656
602.0,36.88425556689441,35.99790946980662
604.0,35.92173548301056,35.077988753270695
606.0,33.48483235148004,32.68314831362655
608.0,33.52338937322009,32.76321203664521
610.0,32.87074266074339,32.15150409736231
612.0,28.885226706002705,28.206353522095554
614.0,20.447228561897013,19.808147531626375
616.0,22.332859645561104,21.73300257315261
618.0,26.95421666306199,26.393024538672513
620.0,30.378420117817985,29.855346629123396
622.0,33.039651045294754,32.55416550310675
624.0,33.15146396756191,32.703053699624725
626.0,31.605166617139805,31.193338879757103
628.0,30.38321929445076,30.007502747085127
630.0,28.570125724578904,28.230071507946164
632.0,28.773456902546158,28.46863935635527
634.0,31.59525630560634,31.32527335773297
636.0,30.931481327322473,30.69595458222348
638.0,26.65645189206176,26.455026442424717
640.0,24.519807462301486,24.352151444388188
642.0,22.70441687761747,22.570220787596018
644.0,26.111497651327657,26.0104734369621
646.0,24.425365563535635,24.357245503044506
648.0,17.972417185786078,17.93695256344147
650.0,23.183927158151654,23.180886744262853
652.0,25.867024168043045,25.896192509419613
654.0,17.348509185221264,17.40968471098032
656.0,27.276227209880627,27.369220156634345
658.0,31.9839765828438,32.10860674275717
660.0,35.53020363571009,35.686297930896
662.0,38.13026871712163,38.31765860408701
664.0,39.08594414352177,39.304462852100635
666.0,39.053695589524025,39.30317520187036
668.0,37.62499712189773,37.905265498675575
670.0,34.45238373184643,34.76326129476585
672.0,32.47670422232015,32.818000604589
674.0,32.4942653828511,32.86577596202096
676.0,28.635459812619445,29.036962143547534
678.0,23.27134705313194,23.702597222458614
680.0,23.103450590031315,23.564179517548755
682.0,27.33499947982874,27.824909196327837
684.0,30.123104425291935,30.64186436092881
686.0,31.663522811584592,32.21076613321601
688.0,30.416649514077765,30.991969554433286
690.0,31.417142329895608,32.02008915561214
692.0,32.7701337889533,33.400210958229714
694.0,33.49510672614814,34.1517682899615
696.0,34.288834689295896,34.97148249246274
698.0,35.393360475432885,36.1013418151393
700.0,36.25591866176438,36.98852436135691
702.0,37.058184680858204,37.814647635393776
704.0,37.86873442141821,38.64822866865561
706.0,37.21657542770022,38.018215793704705
708.0,34.55772782212621,35.380570184405215
710.0,30.72245249739857,31.565494700435575
712.0,27.953339704779467,28.815523153142966
714.0,25.763632337711936,26.643844280634635
716.0,26.478246990161995,27.3753234989317
718.0,29.55861337111211,30.47134299706464
720.0,31.891004465655698,32.81813255236942
722.0,32.86021250127881,33.800446110288796
724.0,32.60591531162659,33.557928706964006
726.0,31.171502742078523,32.133943365823434
728.0,30.377903614795375,31.349398474040605
730.0,31.4415954108874,32.4207577865501
732.0,30.410816281072726,31.39625266120001
734.0,27.97417881131164,28.964495946348865
736.0,27.744480922387442,28.73829289739179
738.0,30.055450408402997,31.05138562753707
740.0,30.71839993622787,31.715107918067872
742.0,29.498047875768844,30.49420576378785
744.0,27.77277285414524,28.767091554938933
746.0,25.712554390564858,26.703784262696445
748.0,27.746752988107723,28.73368901625282
750.0,27.846582564528507,28.82806896665176
752.0,30.484210439885665,31.459144668771913
754.0,29.70323752405086,30.670573638317748
756.0,23.705432295124123,24.664183688303105
758.0,14.097008003605364,15.046249492616568
760.0,17.30666901207773,18.245538298132548
762.0,15.673118398228196,16.60081692357819
764.0,16.634485137350822,17.550278370132663
766.0,20.95613737613006,21.85935456283359
768.0,24.807563239953797,25.697596670630244
770.0,27.636399486703183,28.512703321987573
772.0,27.050982974932086,27.913071686406834
774.0,20.45043480372518,21.29788128016901
776.0,19.86096813490086,20.693401506735572
778.0,26.52337879231498,27.34048202526129
780.0,28.066788351371255,28.8682956581332
782.0,25.11239322558369,25.898087341456662
784.0,26.919248238219794,27.688957603128756
786.0,29.55641196507637,30.310007850734774
788.0,29.895663656638526,30.633057273533616
790.0,30.881070798261746,31.60221041308775
792.0,29.909282300684808,30.614150390799804
794.0,24.974110032241015,25.662720499779653
796.0,23.89354714898857,24.56594261352034
798.0,29.399138659475746,30.055387844583777
800.0,29.224472286618507,29.86466751255281
802.0,24.028990538548864,24.653245330130286
804.0,21.074577651040585,21.68302446740468
806.0,25.252020883127322,25.844808973535546
808.0,26.56645996832684,27.143753356262902
810.0,26.99187931793853,27.55385491394045
812.0,21.003894581100113,21.550740423349183
814.0,13.36945069938193,13.901364319792979
816.0,21.90146925196611,22.418656164562517
818.0,23.026436252055017,23.529108559599106
820.0,25.309064641490423,25.79743975574145
822.0,24.71374294945734,25.188042419945965
824.0,22.970743739024087,23.431192184962107
826.0,24.89179294740432,25.33861708710942
828.0,26.110242879977488,26.543670652113217
830.0,25.535211651355112,25.955471422288976
832.0,23.59284642251677,24.00016627412903
834.0,20.440626607679366,20.83523370008342
836.0,16.100758930359234,16.482878934158027
838.0,21.261825038348118,21.631681631224854
840.0,25.745152664810064,26.10296708749321
842.0,28.05535375427285,28.401344421118534
844.0,30.97088910556543,31.305271265284304
846.0,29.999082824584416,30.32206826686464
848.0,28.50490247002358,28.8166992740719
850.0,24.93533807841294,25.23615039968573
852.0,24.044951920788748,24.33497981244439
854.0,29.07054911756536,29.34998838338494
856.0,31.126488486435537,31.395530562241476
858.0,31.71226712482699,31.971098985600012
860.0,31.31857319053632,31.567377280694284
862.0,30.642728490952173,30.881682675435293
864.0,28.21572683457521,28.445004368561044
866.0,17.446819814298916,17.666589329596796
868.0,14.274124305120516,14.484549811419239
870.0,24.7095315296463,24.910772428966744
872.0,28.967180042431412,29.159391155295417
874.0,29.805858008692823,29.989189610628124
876.0,26.99913023130058,27.17372809845916
878.0,22.282565656359537,22.448571119116018
880.0,23.89095388562964,24.048503889152876
882.0,26.674395933691834,26.823623104575915
884.0,30.345714942009327,30.486747660134437
886.0,31.594456571236222,31.72741904611873
888.0,30.545480720315794,30.670493071281555
890.0,27.242636544608523,27.35981488417629
892.0,27.829664683189122,27.939121203145323
894.0,29.170250976755305,29.27209403640819
896.0,27.821539826211172,27.915874042409047
898.0,26.332738696357346,26.419665034859115
900.0,23.34247323274022,23.42208910058813
902.0,18.52824788648135,18.60064722505837
904.0,17.662680229095752,17.727953607556977
906.0,24.133793469253177,24.19202817807705
908.0,28.456462873789494,28.50774301818737
910.0,30.387956499153127,30.432363092104676
912.0,30.157711665378667,30.19532272008227
914.0,30.133678441205348,30.164569062723192
916.0,31.169158847358084,31.193401323263814
918.0,29.321521371483847,29.339185261312334
920.0,25.945479079621343,25.95663130293525
922.0,25.984944632407043,25.989649555281343
924.0,29.462764063391575,29.461083583134748
926.0,32.76844321359984,32.76043684152046
928.0,35.02653537984295,35.012260321868666
930.0,35.139623667062565,35.119134902010565
932.0,35.85507170046886,35.8284220557923
934.0,36.883230605123615,36.850470829914606
936.0,36.14694032028264,36.108119155344305
938.0,35.217839471609445,35.17300371640144
940.0,35.79046641679823,35.73966099305025
942.0,34.43410382818035,34.377371839986054
944.0,29.423742241832503,29.36112503203749
946.0,21.076617561468378,21.00815476415916
948.0,20.27331379386194,20.19904338280473
950.0,18.415977873704268,18.335936206556564
952.0,27.766050143474562,27.68027200164507
954.0,27.957504269514022,27.86602289353542
956.0,23.83442751861514,23.737274638938807
958.0,10.453962536540129,10.351168399674764
960.0,18.470942913260092,18.362536303205896
962.0,20.79330633579832,20.679314590764154
964.0,18.448515427302496,18.328964451720857
966.0,17.586784641413534,17.46169891330558
968.0,26.887885992604236,26.75728856637722
970.0,30.414398462877543,30.278310967687432
972.0,29.52456370276741,29.383006336597006
974.0,24.820573775284956,24.67356529494458
976.0,25.19194443823393,25.039502145502016
978.0,25.569573137978594,25.411712862163203
980.0,26.969245971831125,26.805982049032927
982.0,33.17222386920328,33.00356911861001
984.0,34.87329221317809,34.6992579107346
986.0,34.324466445352535,34.14506229516615
988.0,33.11249069311468,32.9277247969764
990.0,32.0639266677081,31.87380549312134
992.0,35.37980997948178,35.184338326581184
994.0,36.79128438561747,36.59046535337268
996.0,37.54557343337285,37.339408385463166
998.0,37.23609902808545,37.024587558807845
1000.0,35.2981425485148,35.081282449083744
1002.0,32.54614711511753,32.32393434069486
1004.0,31.669646465183533,31.442075102937096
1006.0,31.874921476894727,31.641983715371467
1008.0,27.54864050637988,27.310326606442608
1010.0,10.890716420935302,10.647014688472835
1012.0,26.11046172822529,25.86135848882355
1014.0,29.918762596012556,29.664242171727608
1016.0,31.04799944418621,30.788044132529166
1018.0,30.667549977179725,30.402140032393206
1020.0,26.28559463188372,26.014708248545457
1022.0,15.370373503097564,15.093986802061169
1024.0,25.82217264524674,25.540259661906664
1026.0,29.122369547642304,28.834902222463175
1028.0,27.139866035610076,26.84681420685729
1030.0,23.170166672766022,22.871498071336447
1032.0,22.084199018728565,21.77987926497142
1034.0,25.654214971472044,25.34420757387348
1036.0,29.69326100056927,29.377527356148253
1038.0,33.01547393774434,32.69397333402568
1040.0,33.59557256170814,33.26826218010209
1042.0,32.56328206153297,32.230116981967846
1044.0,32.37032756116482,32.03126076780622
1046.0,32.34751682711383,32.00249921501804
1048.0,33.234886725296036,32.883867107831136
1050.0,33.064533063551416,32.70745818044497
1052.0,33.26754677390149,32.90436129976202
1054.0,33.145223396983184,32.77586995016491
1056.0,31.681993686347596,31.30641283803079
1058.0,28.137566734961265,27.7556970183325
1060.0,23.974336864100504,23.586114783526853
1062.0,21.686644390845164,21.292004430949948
1064.0,18.051053197140305,17.649927831701667
1066.0,5.0779385469903024,4.670258247586424
1068.0,20.614708881601285,20.200402125954536
1070.0,22.789708061054867,22.3687013410207
1072.0,29.168098782478378,28.740316611650147
1074.0,32.25871805793534,31.82408297883908
1076.0,34.47737863268164,34.03581122355503
1078.0,36.753120338306445,36.304539219455954
1080.0,35.69272048265274,35.2370423224001
1082.0,32.38893767069591,31.926077190934507
1084.0,30.564092174606166,30.09396215599506
1086.0,30.13116575284805,29.653677039680677
1088.0,31.80274435505831,31.317805859853866
1090.0,32.31916893589084,31.8266876437599
1092.0,30.70648819544612,30.206369168295613
1094.0,29.74490049988253,29.237046880525057
1096.0,31.06057446565117,30.544887481902038
1098.0,30.10793972718559,29.58431869601884
1100.0,30.122183328864338,29.590525660729902
1102.0,32.84624892311554,32.30645012650839
1104.0,31.648569790686718,31.100523477063824
1106.0,30.091016815771326,29.534614704934825
1108.0,31.972454073142668,31.40758599919542
1110.0,32.67711620393891,32.10367012193502
1112.0,32.451460362297006,31.869322355708473
1114.0,31.95732362450947,31.366377913647092
1116.0,31.180833362689636,30.58096231421023
1118.0,29.93446759504383,29.325551732678665
1120.0,30.53290389062424,29.914821907293764
1122.0,32.53571569416143,31.908344465612558
1124.0,33.56564890561992,32.928863505757924
1126.0,33.35549466206997,32.709168380142906
1128.0,32.88961922829552,32.23362358810527
1130.0,32.34779877405467,31.68200355537692
1132.0,32.22494854792573,31.54922181031501
1134.0,34.36384746983693,33.678055579012586
1136.0,35.29480642227983,34.598814079289575
1138.0,36.367572312557066,35.66124258592142
1140.0,36.50523687734105,35.78843123838708
1142.0,36.58897553285471,35.86155389445875
1144.0,35.78481134855365,35.04663210751733
1146.0,33.03122920758714,32.28214929087186
1148.0,27.250575469772606,26.490450384838255
1150.0,27.5908598594912,26.819543748976695
1152.0,29.957218743153323,29.174564444150466
1154.0,30.231386719770505,29.437245827950917
1156.0,28.701155568608257,27.8953785074661
1158.0,28.0165192458945,27.19895534136916
1160.0,27.450022486229237,26.6205200469942
1162.0,28.350443582898862,27.50884998658417
1164.0,32.89878701149003,32.04494879713271
1166.0,34.08464868499247,33.218411652001585
1168.0,33.700557786093945,32.821767100021496
1170.0,33.67949435316116,32.787994658581084
1172.0,32.196862752866046,31.29249829365062
1174.0,32.21177756958679,31.294392316889216
1176.0,33.735632802666046,32.805070590902986
1178.0,33.51845768757788,32.57456235871127
1180.0,34.33701524820882,33.3796308046275
1182.0,33.98469293376354,33.013663700046806
1184.0,32.375045856808754,31.39021665067478
1186.0,32.36508303181188,31.366299344509073
1188.0,33.3867369277637,32.37384511419774
1190.0,33.6290225906789,32.60187006951448
1192.0,34.22225482120084,33.18069028519576
1194.0,34.26779416317017,33.21166779996343
1196.0,33.32509501608066,32.25425873964997
1198.0,31.94430486481986,30.85861255778889
1200.0,27.026606639359056,25.925914406322654
1202.0,24.322925827638233,23.207092259642764
1204.0,26.34051775360294,25.209404203874623
1206.0,29.714918946947474,28.56838981794943
1208.0,31.147949893819828,29.985872935654466
1210.0,30.248136637319433,29.070383257473054
1212.0,25.334725534917382,24.141171119274762
1214.0,28.818358409605224,27.60888265463103
1216.0,32.77312656049811,31.54761381640782
1218.0,33.17741932521003,31.935758949906507
1220.0,32.88025728249337,31.622344005973233
1222.0,34.46225032777255,33.18798462663808
1224.0,36.91794295858614,35.627231440225295
1226.0,37.99207873034383,36.68483452626164
1228.0,38.28661934898629,36.96276251668782
1230.0,38.16490055774416,36.8243584904886
1232.0,36.896059683244744,35.53876752687985
1234.0,36.209914237982154,34.835815313998125
1236.0,36.28507250610059,34.89411873992804
1238.0,34.65478006044883,33.246932413926665
1240.0,29.525805859801718,28.101034766641188
1242.0,26.876621003915346,25.43490680687527
1244.0,26.802089064069946,25.34342245245929
1246.0,30.01347136468538,28.537853810691555
1248.0,32.515109306461184,31.022553498704582
1250.0,32.96943016394459,31.45996043655385
1252.0,32.60891890372273,31.082571659115988
1254.0,31.61268949244557,30.06951361591106
1256.0,31.4915875715309,29.93164483560319
1258.0,31.44775357377711,29.87111903031627
1260.0,31.612372113135685,30.019134470940582
1262.0,31.795603275428505,30.185865261135422
1264.0,30.84339435573916,29.21727305570874
1266.0,27.148579250218102,25.50620643104859
1268.0,26.087245122453595,24.42876752773828
1270.0,23.380114903051744,21.7056945239646
1272.0,26.55712215549969,24.86693647279592
1274.0,30.08887084899608,28.383113044027972
1276.0,31.34883102797952,29.62771016035054
1278.0,28.78296110552638,27.046702255071175
1280.0,26.576501949057967,24.82534631989921
1282.0,30.18527211314558,28.41947709767934
1284.0,33.17732926442796,31.39716846520078
1286.0,33.84618395873933,32.05194716632862
1288.0,34.20872146285331,32.40071458801878
1290.0,33.020300791199205,31.198845749768086
1292.0,31.93900763550086,30.104442184641883
1294.0,28.9786640733271,27.131341598127403
1296.0,30.78571526216407,28.92600451164084
1298.0,32.49063955999852,30.61892433197394
1300.0,31.078537302759134,29.195216077304778
1302.0,25.94888979639125,24.05437531784487
