# DDSP Room Correction - export
# fir filter, 4097 taps
freq_hz,before_db,after_db
772.0,27.050982974932086,29.01492406439119
774.0,20.45043480372518,22.464990623788957
776.0,19.86096813490086,21.93256766592517
778.0,26.52337879231498,28.6577321594257
780.0,28.066788351371255,30.268377587956696
782.0,25.11239322558369,27.38416048978996
784.0,26.919248238219794,29.26249525652799
786.0,29.55641196507637,31.97089322388193
788.0,29.895663656638526,32.37983100502349
790.0,30.881070798261746,33.432411446161396
792.0,29.909282300684808,32.52468646008465
794.0,24.974110032241015,27.65020790626294
796.0,23.89354714898857,26.626965968958633
798.0,29.399138659475746,32.186646886803516
800.0,29.224472286618507,32.06299758404672
802.0,24.028990538548864,26.915518188653287
804.0,21.074577651040585,24.00595425481496
806.0,25.252020883127322,28.224702115665817
808.0,26.56645996832684,29.576249155018935
810.0,26.99187931793853,30.03370475313713
812.0,21.003894581100113,24.071668029960023
814.0,13.36945069938193,16.456038583328375
816.0,21.90146925196611,24.99879348598213
818.0,23.026436252055017,26.12570569299409
820.0,25.309064641490423,28.40112257429689
822.0,24.71374294945734,27.7895025163581
824.0,22.970743739024087,26.021672763386952
826.0,24.89179294740432,27.910402900790913
828.0,26.110242879977488,29.090534249481976
830.0,25.535211651355112,28.473030027565287
832.0,23.59284642251677,26.486110439349734
834.0,20.440626607679366,23.28940029214096
836.0,16.100758930359234,18.907156353139154
838.0,21.261825038348118,24.029752906492764
840.0,25.745152664810064,28.479914403749365
842.0,28.05535375427285,30.76315396317499
844.0,30.97088910556543,33.65828744200089
846.0,29.999082824584416,32.672449617472836
848.0,28.50490247002358,31.169924285999834
850.0,24.93533807841294,27.59661121872091
852.0,24.044951920788748,26.70568776068103
854.0,29.07054911756536,31.732400220213105
856.0,31.126488486435537,33.7894912102431
858.0,31.71226712482699,34.37488685486559
860.0,31.31857319053632,33.977833112999384
862.0,30.642728490952173,33.29440169015305
864.0,28.21572683457521,30.854573355366362
866.0,17.446819814298916,20.066853759938034
868.0,14.274124305120516,16.868899606457322
870.0,24.7095315296463,27.272437613715898
872.0,28.967180042431412,31.491739626618326
874.0,29.805858008692823,32.286018581845326
876.0,26.99913023130058,29.42953889009007
878.0,22.282565656359537,24.658814649110454
880.0,23.89095388562964,26.20978245816398
882.0,26.674395933691834,28.93383380505665
884.0,30.345714942009327,32.54515461955766
886.0,31.594456571236222,33.73464594161294
888.0,30.545480720315794,32.6284335619982
890.0,27.242636544608523,29.271465901250476
892.0,27.829664683189122,29.808351157547843
894.0,29.170250976755305,31.103363635959827
896.0,27.821539826211172,29.713930530341013
898.0,26.332738696357346,28.189230853080357
900.0,23.34247323274022,25.167563558957337
902.0,18.52824788648135,20.325835696246617
904.0,17.662680229095752,19.435834399370375
906.0,24.133793469253177,25.884563846830517
908.0,28.456462873789494,30.185741320843658
910.0,30.387956499153127,32.0953931763773
912.0,30.157711665378667,31.841693923877816
914.0,30.133678441205348,31.791381665873068
916.0,31.169158847358084,32.79667933871472
918.0,29.321521371483847,30.91409955973419
920.0,25.945479079621343,27.497816169847663
922.0,25.984944632407043,27.491606986266902
924.0,29.462764063391575,30.918657796476136
926.0,32.76844321359984,34.169327951297035
928.0,35.02653537984295,36.369532869048186
930.0,35.139623667062565,36.42366651984935
932.0,35.85507170046886,37.08123275180754
934.0,36.883230605123615,38.054876815035335
936.0,36.14694032028264,37.26966857301257
938.0,35.217839471609445,36.29917502845295
940.0,35.79046641679823,36.839335755729
942.0,34.43410382818035,35.460127206731926
944.0,29.423742241832503,30.436420878515797
946.0,21.076617561468378,22.084509171298013
948.0,20.27331379386194,21.28329375129031
950.0,18.415977873704268,19.432670593893455
952.0,27.766050143474562,28.791489425804734
954.0,27.957504269514022,28.99104825154563
956.0,23.83442751861514,24.872920343170087
958.0,10.453962536540129,11.492106578842183
960.0,18.470942913260092,19.50182594855217
962.0,20.79330633579832,21.809018411516377
964.0,18.448515427302496,19.440789595701958
966.0,17.586784641413534,18.54760218410684
968.0,26.887885992604236,27.809998047404495
970.0,30.414398462877543,31.291729866264557
972.0,29.52456370276741,30.352479510798343
974.0,24.820573775284956,25.59600280075854
976.0,25.19194443823393,25.913366097492194
978.0,25.569573137978594,26.236883209091978
980.0,26.969245971831125,27.583523266182105
982.0,33.17222386920328,33.73542351935274
984.0,34.87329221317809,35.38789286290985
986.0,34.324466445352535,34.79309884251845
988.0,33.11249069311468,33.537574686063216
990.0,32.0639266677081,32.44734272007829
992.0,35.37980997948178,35.72262994286993
994.0,36.79128438561747,37.09358393370162
996.0,37.54557343337285,37.80634463374136
998.0,37.23609902808545,37.45327549409005
1000.0,35.2981425485148,35.46874131618815
1002.0,32.54614711511753,32.66652116706882
1004.0,31.669646465183533,31.73583051483513
1006.0,31.874921476894727,31.883042479420578
1008.0,27.54864050637988,27.495354877038853
1010.0,10.890716420935302,10.773629686779227
1012.0,26.11046172822529,25.928484745748698
1014.0,29.918762596012556,29.672362568601766
1016.0,31.04799944418621,30.739314100139634
1018.0,30.667549977179725,30.300348746393258
1020.0,26.28559463188372,25.865089629760334
1022.0,15.370373503097564,14.902902661012822
1024.0,25.82217264524674,25.31479389968346
1026.0,29.122369547642304,28.582415335976528
1028.0,27.139866035610076,26.574509329400318
1030.0,23.170166672766022,22.586043133647266
1032.0,22.084199018728565,21.487116293994102
1034.0,25.654214971472044,25.048962873185488
1036.0,29.69326100056927,29.083519155308128
1038.0,33.01547393774434,32.40379987722661
1040.0,33.59557256170814,32.983445396684075
1042.0,32.56328206153297,31.951175551179663
1044.0,32.37032756116482,31.757790780675727
1046.0,32.34751682711383,31.733248854158465
1048.0,33.234886725296036,32.616801344961246
1050.0,33.064533063551416,32.439817973566626
1052.0,33.26754677390149,32.63272722291711
1054.0,33.145223396983184,32.49624155920293
1056.0,31.681993686347596,31.014312352818777
1058.0,28.137566734961265,27.44630003126607
1060.0,23.974336864100504,23.25440331972815
1062.0,21.686644390845164,20.932930716396033
1064.0,18.051053197140305,17.258572375510788
1066.0,5.0779385469903024,4.241964622546963
1068.0,20.614708881601285,19.73087368621175
1070.0,22.789708061054867,21.854051712597485
1072.0,29.168098782478378,28.177074942876782
1074.0,32.25871805793534,31.209164805153
1076.0,34.47737863268164,33.36647424514624
1078.0,36.753120338306445,35.57834832122135
1080.0,35.69272048265274,34.45186839224466
1082.0,32.38893767069591,31.080149255113255
1084.0,30.564092174606166,29.185982647264442
1086.0,30.13116575284805,28.682997193752943
1088.0,31.80274435505831,30.28464450100425
1090.0,32.31916893589084,30.732364436798772
1092.0,30.70648819544612,29.05351510501036
1094.0,29.74490049988253,28.029752148467892
1096.0,31.06057446565117,29.288750918638343
1098.0,30.10793972718559,28.286373664446483
1100.0,30.122183328864338,28.25903306284645
1102.0,32.84624892311554,30.950567909168257
1104.0,31.648569790686718,29.72988007348092
1106.0,30.091016815771326,28.158827962340617
1108.0,31.972454073142668,30.03577652778667
1110.0,32.67711620393891,30.744017360857097
1112.0,32.451460362297006,30.528703477794345
1114.0,31.95732362450947,30.05011608447279
1116.0,31.180833362689636,29.292694852338485
1118.0,29.93446759504383,28.067213564814853
1120.0,30.53290389062424,28.686727896891686
1122.0,32.53571569416143,30.70934713179622
1124.0,33.56564890561992,31.756560571904696
1126.0,33.35549466206997,31.560136758325143
1128.0,32.88961922829552,31.103661472478304
1130.0,32.34779877405467,30.566368698909347
1132.0,32.22494854792573,30.442860326529527
1134.0,34.36384746983693,32.57582058912357
1136.0,35.29480642227983,33.49567649066527
1138.0,36.367572312557066,34.552496973048804
1140.0,36.50523687734105,34.66989835299226
1142.0,36.58897553285471,34.72977823900911
1144.0,35.78481134855365,33.89906897038422
1146.0,33.03122920758714,31.117331475846385
1148.0,27.250575469772606,25.308121395775608
1150.0,27.5908598594912,25.620742158926344
1152.0,29.957218743153323,27.961644184117098
1154.0,30.231386719770505,28.213819549185487
1156.0,28.701155568608257,26.666176085423903
1158.0,28.0165192458945,25.969596724323047
1160.0,27.450022486229237,25.397210341976738
1162.0,28.350443582898862,26.298013891007983
1164.0,32.89878701149003,30.852829949785125
1166.0,34.08464868499247,32.05066886883136
1168.0,33.700557786093945,31.68310266005577
1170.0,33.67949435316116,31.681849135001357
1172.0,32.196862752866046,30.22084179284263
1174.0,32.21177756958679,30.25763389702503
1176.0,33.735632802666046,31.802097051925834
1178.0,33.51845768757788,31.60290574906096
1180.0,34.33701524820882,32.43575212503781
1182.0,33.98469293376354,32.093329509876284
1184.0,32.375045856808754,30.488936496370528
1186.0,32.36508303181188,30.479785836225147
1188.0,33.3867369277637,31.49845563478763
1190.0,33.6290225906789,31.73498995403004
1192.0,34.22225482120084,32.32102214014157
1194.0,34.26779416317017,32.359400424473286
1196.0,33.32509501608066,31.411101365239666
1198.0,31.94430486481986,30.0276947003707
1200.0,27.026606639359056,25.1115667310303
1202.0,24.322925827638233,22.414537259511114
1204.0,26.34051775360294,24.444394942503838
1206.0,29.714918946947474,27.83683878726374
1208.0,31.147949893819828,29.293510574864122
1210.0,30.248136637319433,28.422477481446407
1212.0,25.334725534917382,23.5423270712433
1214.0,28.818358409605224,27.062928283975747
1216.0,32.77312656049811,31.05756433165448
1218.0,33.17741932521003,31.50384377714037
1220.0,32.88025728249337,31.250074807620415
1222.0,34.46225032777255,32.8762424411222
1224.0,36.91794295858614,35.376354446465285
1226.0,37.99207873034383,36.49469404546012
1228.0,38.28661934898629,36.83282205442604
1230.0,38.16490055774416,36.753717328670696
1232.0,36.896059683244744,35.52619533035126
1234.0,36.209914237982154,34.879786654099604
1236.0,36.28507250610059,34.99285618178559
1238.0,34.65478006044883,33.39846425219753
1240.0,29.525805859801718,28.30326943534268
1242.0,26.876621003915346,25.685721455982183
1244.0,26.802089064069946,25.640759183315353
1246.0,30.01347136468538,28.879814383620555
1248.0,32.515109306461184,31.407482409232433
1250.0,32.96943016394459,31.886507143818854
1252.0,32.60891890372273,31.549725120974724
1254.0,31.61268949244557,30.576605561023708
1256.0,31.4915875715309,30.47832169255307
1258.0,31.44775357377711,30.45728549502027
1260.0,31.612372113135685,30.64487387060232
1262.0,31.795603275428505,30.851342984783976
1264.0,30.84339435573916,29.922629475510544
1266.0,27.148579250218102,26.25144527068303
1268.0,26.087245122453595,25.213644986562677
1270.0,23.380114903051744,22.52961404332065
1272.0,26.55712215549969,25.728854071094453
1274.0,30.08887084899608,29.28145864503782
1276.0,31.34883102797952,30.56033104381124
1278.0,28.78296110552638,28.010835244643893
1280.0,26.576501949057967,25.817625112179794
1282.0,30.18527211314558,29.435979834755727
1284.0,33.17732926442796,32.43350807438585
1286.0,33.84618395873933,33.10340322194412
1288.0,34.20872146285331,33.462400863920735
1290.0,33.020300791199205,32.26590283579441
1292.0,31.93900763550086,31.17224028653354
1294.0,28.9786640733271,28.19567570446839
1296.0,30.78571526216407,29.983263164364136
1298.0,32.49063955999852,31.666214719429327
1300.0,31.078537302759134,30.23043217936512
1302.0,25.94888979639125,25.076202050748506
1304.0,21.93941449398594,21.04198728248712
1306.0,28.672151432639055,27.750458899698806
1308.0,28.62248859270414,27.677482222853047
1310.0,23.68839006090889,22.721326356219663
1312.0,22.157758791946062,21.170030384095142
1314.0,29.572969324182154,28.565959744551595
1316.0,32.154892924197654,31.129870134875084
1318.0,32.51138260156411,31.469438951201905
1320.0,32.3013505609442,31.243388425261145
1322.0,30.44659727945583,29.373351794170738
1324.0,29.650522252656955,28.562606642261642
1326.0,26.439717165578102,25.33767324520758
1328.0,20.914588724232917,19.79892570654721
1330.0,29.493256188913897,28.364464865191067
1332.0,32.54651589053326,31.405051890012373
1334.0,32.47813903176248,31.3243770238074
1336.0,31.929792378140878,30.763961286670543
1338.0,29.345870088933907,28.167986089755882
1340.0,26.55425343811423,25.364071363443763
1342.0,27.152250500233926,25.949254388098545
1344.0,25.52728464687774,24.31073427052101
1346.0,22.475145952219684,21.244188634112078
1348.0,18.833432476638098,17.58727931212353
1350.0,20.52304256374372,19.261196763346796
1352.0,20.531747312586766,19.254261375799928
1354.0,22.20190680174646,20.909636375459225
1356.0,28.884562939074296,27.579380097081955
1358.0,30.74420930567957,29.429137925508158
1360.0,30.338933310972926,29.01817501474198
1362.0,28.573026150593,27.251856924976625
1364.0,25.110145935062924,23.794680027764475
1366.0,26.922032300637188,25.618869160740193
1368.0,28.956387067980003,27.67217588075552
1370.0,30.329742135036142,29.070713438435074
